source,dataset,stress,latency_budget_ms,policy,selected_model,mse,capacity_cost,latency_p95_ms,budget_feasible,route_model_count,capacity_cost_vs_dlinear,latency_vs_dlinear,capacity_cost_vs_patchtst,latency_vs_patchtst,latency_constrained_regret,latency_constrained_regret_ratio,capacity_oracle_gap
salesforce_borg,salesforce_borg_256x2048,clean,1.0,fixed_patchtst,patchtst,0.0396534465253353,0.1995988488197326,0.6407625041902065,True,1,-0.205571251882897,3.429804360651997,0.0,0.0,0.0196259170770645,0.109049271393358,0.109049271393358
salesforce_borg,salesforce_borg_256x2048,clean,1.0,stressroute_v1,patchtst,0.0396534465253353,0.1995988488197326,0.6407625041902065,True,1,-0.205571251882897,3.429804360651997,0.0,0.0,0.0196259170770645,0.109049271393358,0.109049271393358
salesforce_borg,salesforce_borg_256x2048,clean,1.0,stressroute_v2,dlinear,0.1150912269949913,0.2497745752334594,0.6407625041902065,True,2,-0.0058654932754229,3.429804360651997,0.2513828446928716,0.0,0.0698016434907913,0.3878452321407769,0.3878452321407769
salesforce_borg,salesforce_borg_256x2048,clean,1.0,oracle,oracle,0.0892859771847724,0.1799729317426681,0.6407625041902065,True,3,-0.2836848924493502,3.429804360651997,-0.0983268049546198,0.0,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.2,fixed_dlinear,dlinear,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.2,fixed_patchtst,patchtst,0.1204776838421821,0.4411903023719787,0.6407625041902065,False,1,-0.1757759394492579,3.429804360651997,0.0,0.0,-0.0940892696380615,-0.1757759394492579,-0.1757759394492579
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.2,stressroute_v1,dlinear,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.2,stressroute_v2,dlinear,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.2,oracle,oracle,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.5,fixed_dlinear,dlinear,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.1409094035625457,0.3573023895728718,0.3573023895728718
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.5,fixed_patchtst,patchtst,0.1204776838421821,0.4411903023719787,0.6407625041902065,False,1,-0.1757759394492579,3.429804360651997,0.0,0.0,0.0468201339244842,0.1187212869289776,0.1187212869289776
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.5,stressroute_v1,race_dlinear,0.1589075922966003,0.5767512917518616,0.3993199978140183,True,1,0.0774767465645847,1.7606319908616153,0.3072619426380498,-0.3768049859305086,0.182381123304367,0.4624617628213145,0.4624617628213145
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.5,stressroute_v2,race_dlinear,0.1505223214626312,0.5621120929718018,0.3993199978140183,True,2,0.0501280496489004,1.7606319908616153,0.2740807990332271,-0.3768049859305086,0.1677419245243072,0.425341311145952,0.425341311145952
salesforce_borg,salesforce_borg_256x2048,delayed_12,0.5,oracle,oracle,0.105933666229248,0.3943701684474945,0.3993199978140183,True,2,-0.263244500501698,1.7606319908616153,-0.1061223097442631,-0.3768049859305086,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,delayed_12,1.0,fixed_dlinear,dlinear,0.1597802639007568,0.5352795720100403,0.1446480368031188,True,1,0.0,0.0,0.213262324969991,-0.7742563963134445,0.2082979381084442,0.6370325318367291,0.6370325318367291
salesforce_borg,salesforce_borg_256x2048,delayed_12,1.0,fixed_patchtst,patchtst,0.1204776838421821,0.4411903023719787,0.6407625041902065,True,1,-0.1757759394492579,3.429804360651997,0.0,0.0,0.1142086684703826,0.3492816006441309,0.3492816006441309
salesforce_borg,salesforce_borg_256x2048,delayed_12,1.0,stressroute_v1,patchtst,0.1204776838421821,0.4411903023719787,0.6407625041902065,True,1,-0.1757759394492579,3.429804360651997,0.0,0.0,0.1142086684703826,0.3492816006441309,0.3492816006441309
salesforce_borg,salesforce_borg_256x2048,delayed_12,1.0,stressroute_v2,patchtst,0.1229705139994621,0.4804604053497314,0.6407625041902065,True,3,-0.1024122150868865,3.429804360651997,0.0890094427883482,0.0,0.1534787714481353,0.4693804040820355,0.4693804040820355
salesforce_borg,salesforce_borg_256x2048,delayed_12,1.0,oracle,oracle,0.0828412696719169,0.326981633901596,0.6407625041902065,True,3,-0.3891385903748577,3.429804360651997,-0.2588648659237538,0.0,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,0.2,fixed_dlinear,dlinear,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,0.2,fixed_patchtst,patchtst,0.1198949664831161,0.3239521384239197,0.6407625041902065,False,1,-0.2254057380530388,3.429804360651997,0.0,0.0,-0.094269573688507,-0.2254057380530388,-0.2254057380530388
salesforce_borg,salesforce_borg_256x2048,level_shift,0.2,stressroute_v1,dlinear,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,0.2,stressroute_v2,dlinear,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,0.2,oracle,oracle,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,0.5,fixed_dlinear,dlinear,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.1717436462640762,0.6967907901782392,0.6967907901782392
salesforce_borg,salesforce_borg_256x2048,level_shift,0.5,fixed_patchtst,patchtst,0.1198949664831161,0.3239521384239197,0.6407625041902065,False,1,-0.2254057380530388,3.429804360651997,0.0,0.0,0.0774740725755691,0.3143244097965142,0.3143244097965142
salesforce_borg,salesforce_borg_256x2048,level_shift,0.5,stressroute_v1,race_dlinear,0.1152919828891754,0.2808469235897064,0.3993199978140183,True,1,-0.3284735931782306,1.7606319908616153,-0.1330604423354857,-0.3768049859305086,0.0343688577413558,0.1394398224566638,0.1394398224566638
salesforce_borg,salesforce_borg_256x2048,level_shift,0.5,stressroute_v2,race_dlinear,0.1156543418765068,0.2810395061969757,0.3993199978140183,True,2,-0.3280131134812379,1.7606319908616153,-0.1324659637553898,-0.3768049859305086,0.0345614403486251,0.140221160165585,0.140221160165585
salesforce_borg,salesforce_borg_256x2048,level_shift,0.5,oracle,oracle,0.1088441535830497,0.2464780658483505,0.3993199978140183,True,2,-0.4106521524112261,1.7606319908616153,-0.2391528358247401,-0.3768049859305086,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,level_shift,1.0,fixed_dlinear,dlinear,0.2515199184417724,0.4182217121124267,0.1446480368031188,True,1,0.0,0.0,0.2909984609058116,-0.7742563963134445,0.1916803121566772,0.8461160396912807,0.8461160396912807
salesforce_borg,salesforce_borg_256x2048,level_shift,1.0,fixed_patchtst,patchtst,0.1198949664831161,0.3239521384239197,0.6407625041902065,True,1,-0.2254057380530388,3.429804360651997,0.0,0.0,0.0974107384681701,0.4299908912331144,0.4299908912331144
salesforce_borg,salesforce_borg_256x2048,level_shift,1.0,stressroute_v1,race_dlinear,0.1152919828891754,0.2808469235897064,0.3993199978140183,True,1,-0.3284735931782306,1.7606319908616153,-0.1330604423354857,-0.3768049859305086,0.0543055236339569,0.2397156707099207,0.2397156707099207
salesforce_borg,salesforce_borg_256x2048,level_shift,1.0,stressroute_v2,race_dlinear,0.0655344575643539,0.2674815952777862,0.6407625041902065,True,3,-0.3604311121803222,3.429804360651997,-0.1743175501815542,0.0,0.0409401953220367,0.1807183822914205,0.1807183822914205
salesforce_borg,salesforce_borg_256x2048,level_shift,1.0,oracle,oracle,0.0565069764852523,0.2265413999557495,0.6407625041902065,True,3,-0.4583222405850358,3.429804360651997,-0.3006948462883727,0.0,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,0.2,fixed_dlinear,dlinear,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,0.2,fixed_patchtst,patchtst,0.0326268151402473,0.1707044392824173,0.6407625041902065,False,1,-0.1479567603590015,3.429804360651997,0.0,0.0,-0.029642716050148,-0.1479567603590015,-0.1479567603590015
salesforce_borg,salesforce_borg_256x2048,missing_30,0.2,stressroute_v1,dlinear,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,0.2,stressroute_v2,dlinear,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,0.2,oracle,oracle,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,0.5,fixed_dlinear,dlinear,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0536210834980011,0.3654502763384796,0.3654502763384796
salesforce_borg,salesforce_borg_256x2048,missing_30,0.5,fixed_patchtst,patchtst,0.0326268151402473,0.1707044392824173,0.6407625041902065,False,1,-0.1479567603590015,3.429804360651997,0.0,0.0,0.023978367447853,0.1634226770201348,0.1634226770201348
salesforce_borg,salesforce_borg_256x2048,missing_30,0.5,stressroute_v1,race_dlinear,0.0391833968460559,0.1849797070026397,0.3993199978140183,True,1,-0.0767041004621024,1.7606319908616153,0.083625638444031,-0.3768049859305086,0.0382536351680755,0.2607146411662073,0.2607146411662073
salesforce_borg,salesforce_borg_256x2048,missing_30,0.5,stressroute_v2,race_dlinear,0.0389781817793846,0.1869663745164871,0.3993199978140183,True,2,-0.0667879750719036,1.7606319908616153,0.0952636926282023,-0.3768049859305086,0.0402403026819229,0.2742546173204612,0.2742546173204612
salesforce_borg,salesforce_borg_256x2048,missing_30,0.5,oracle,oracle,0.0319517776370048,0.1467260718345642,0.3993199978140183,True,2,-0.2676408527437938,1.7606319908616153,-0.1404671580226612,-0.3768049859305086,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_30,1.0,fixed_dlinear,dlinear,0.0380199216306209,0.2003471553325653,0.1446480368031188,True,1,0.0,0.0,0.1736493565999559,-0.7742563963134445,0.0758498013019561,0.6092483000346145,0.6092483000346145
salesforce_borg,salesforce_borg_256x2048,missing_30,1.0,fixed_patchtst,patchtst,0.0326268151402473,0.1707044392824173,0.6407625041902065,True,1,-0.1479567603590015,3.429804360651997,0.0,0.0,0.0462070852518081,0.3711491349482625,0.3711491349482625
salesforce_borg,salesforce_borg_256x2048,missing_30,1.0,stressroute_v1,patchtst,0.0326268151402473,0.1707044392824173,0.6407625041902065,True,1,-0.1479567603590015,3.429804360651997,0.0,0.0,0.0462070852518081,0.3711491349482625,0.3711491349482625
salesforce_borg,salesforce_borg_256x2048,missing_30,1.0,stressroute_v2,patchtst,0.0318461954593658,0.1567578762769699,0.6407625041902065,True,3,-0.2175687445286636,3.429804360651997,-0.0817000604323703,0.0,0.0322605222463607,0.2591261677611972,0.2591261677611972
salesforce_borg,salesforce_borg_256x2048,missing_30,1.0,oracle,oracle,0.0250591561198234,0.1244973540306091,0.6407625041902065,True,3,-0.3785918556020906,3.429804360651997,-0.2706847311414211,0.0,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.2,fixed_dlinear,dlinear,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.2,fixed_patchtst,patchtst,0.1991277635097503,0.5017305612564087,0.6407625041902065,False,1,-0.0594925848372539,3.429804360651997,0.0,0.0,-0.0317373871803283,-0.0594925848372539,-0.0594925848372539
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.2,stressroute_v1,dlinear,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.2,stressroute_v2,dlinear,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.2,oracle,oracle,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.5,fixed_dlinear,dlinear,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.2368180751800537,0.7983083646057764,0.7983083646057764
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.5,fixed_patchtst,patchtst,0.1991277635097503,0.5017305612564087,0.6407625041902065,False,1,-0.0594925848372539,3.429804360651997,0.0,0.0,0.2050806879997253,0.6913223516609238,0.6913223516609238
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.5,stressroute_v1,race_dlinear,0.2464524358510971,0.517784059047699,0.3993199978140183,True,1,-0.0293998719791841,1.7606319908616153,0.0319962526322692,-0.3768049859305086,0.2211341857910156,0.7454383289072705,0.7454383289072705
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.5,stressroute_v2,race_dlinear,0.2511741518974304,0.5266764163970947,0.3993199978140183,True,2,-0.0127309092505821,1.7606319908616153,0.0497196245694459,-0.3768049859305086,0.2300265431404113,0.7754142640114174,0.7754142640114174
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,0.5,oracle,oracle,0.1396606564521789,0.2966498732566833,0.3993199978140183,True,2,-0.4439218436159478,1.7606319908616153,-0.4087466537541036,-0.3768049859305086,0.0,0.0,0.0
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,1.0,fixed_dlinear,dlinear,0.2556233704090118,0.5334679484367371,0.1446480368031188,True,1,0.0,0.0,0.0632558381551508,-0.7742563963134445,0.3309884667396545,1.6346765803896448,1.6346765803896448
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,1.0,fixed_patchtst,patchtst,0.1991277635097503,0.5017305612564087,0.6407625041902065,True,1,-0.0594925848372539,3.429804360651997,0.0,0.0,0.2992510795593261,1.4779328604120878,1.4779328604120878
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,1.0,stressroute_v1,patchtst,0.1991277635097503,0.5017305612564087,0.6407625041902065,True,1,-0.0594925848372539,3.429804360651997,0.0,0.0,0.2992510795593261,1.4779328604120878,1.4779328604120878
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,1.0,stressroute_v2,race_dlinear,0.2515991926193237,0.5248981714248657,0.6407625041902065,True,3,-0.0160642772203728,3.429804360651997,0.0461754016148465,0.0,0.3224186897277832,1.5923524054162417,1.5923524054162417
salesforce_borg,salesforce_borg_256x2048,missing_variables_30,1.0,oracle,oracle,0.081859290599823,0.2024794816970825,0.6407625041902065,True,3,-0.620446772312331,3.429804360651997,-0.5964378147704548,0.0,0.0,0.0,0.0
