source,dataset,stress_family,level,level_label,stress,model,params,calibration_abs_bias,calibration_enabled,mse,mae,latency_p50_ms,latency_p95_ms,latency_mean_ms,capacity_under_rate,capacity_over_rate,capacity_mean_under,capacity_mean_over,capacity_cost,max_memory_mb,clean_mse,relative_mse,panel,policy,mse_raw,mae_raw,under_provision_rate,under_provision_area,over_provision_area,peak_miss_rate,severe_under_rate,p95_under_ratio,total_normalized_cost,pred_len,headroom,best_mse_model,mse_best,best_mae_model,mae_best,best_latency_model,latency_p95_ms_best,best_capacity_model,capacity_cost_best
salesforce_borg,salesforce_borg_256x2048,missing_points,0.1,level_10,missing_points,race_dlinear,4672.0,0.0313901044428348,1.0,0.0308524016290903,0.1118082180619239,0.3656090120784938,0.3793185052927583,0.3633368985902052,0.3002004434485357,0.6997928274386305,0.0218651909381151,0.2364783734083175,0.1652890741825103,18.0,0.025571309030056,1.2065241397234303,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.1,level_10,missing_points,patchtst,126232.0,0.0,0.0,0.0331665873527526,0.1048281118273735,0.6662229861831293,0.6900765059981495,0.6879562504764181,0.3149443502368648,0.6850497617894057,0.0174388531595468,0.2773675322532654,0.1651206910610199,37.0,0.027780232951045,1.1938916211105777,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.1,level_10,missing_points,last_value,0.0,0.0,0.0,0.0933902189135551,0.1453877836465835,0.0679994991514831,0.070424001023639,0.0686210747517179,0.1233791249461671,0.8766128842323428,0.0457143075764179,0.2982498705387115,0.2500522434711456,1.0,0.0310068652033805,3.0119206924334065,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.3,level_30,missing_points,patchtst,126232.0,0.0,0.0,0.0316215902566909,0.1024839654564857,0.6694530020467937,0.6977639888646081,0.6670431481325068,0.4057469988156761,0.5942437486541774,0.0186789464205503,0.2736924886703491,0.1679305583238601,37.0,0.027780232951045,1.1382766412511816,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.3,level_30,missing_points,dlinear,2336.0,0.0,0.0,0.0378334373235702,0.1299633830785751,0.150099498569034,0.1571080167195759,0.1518772791314404,0.2306929135712747,0.7693016190245479,0.0194279737770557,0.2954286336898803,0.1979165375232696,17.0,0.0249485243111848,1.5164599257122755,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.3,level_30,missing_points,race_dlinear,4672.0,0.0374667085707187,1.0,0.0387604460120201,0.1307533979415893,0.3814085066551342,0.3954744854127056,0.3777288286073599,0.30651108957795,0.6934826018787683,0.0273621343076229,0.2370107322931289,0.181410938501358,18.0,0.025571309030056,1.5157787177207804,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.3,level_30,missing_points,last_value,0.0,0.0,0.0,0.2224783301353454,0.2681834697723388,0.0664499966660514,0.0710409454768523,0.067628247779794,0.1976916619562876,0.8023011883613265,0.1027748063206672,0.4199455678462982,0.4867997467517853,1.0,0.0310068652033805,7.175131335465988,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.5,level_50,missing_points,patchtst,126232.0,0.0,0.0,0.0436560027301311,0.1248309016227722,0.6758874951628968,0.7630235500982963,0.699556824110914,0.1678148215439276,0.8321826550387597,0.0221254583448171,0.3121338784694671,0.1914562284946441,37.0,0.027780232951045,1.5714772013273886,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.5,level_50,missing_points,dlinear,2336.0,0.0,0.0,0.045680608600378,0.1460339128971099,0.1489239948568865,0.2548239310272038,0.1662404225498903,0.2346748660906546,0.7653175636574074,0.0229284260421991,0.3062798976898193,0.2153788208961486,17.0,0.0249485243111848,1.8309944119580128,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.5,level_50,missing_points,race_dlinear,4672.0,0.0455282516777515,1.0,0.0470168367028236,0.1468285173177719,0.4328434879425913,0.4794744978426024,0.424855846358696,0.3135577324235573,0.6864342767549526,0.033754177391529,0.2351223230361938,0.1970312297344207,18.0,0.025571309030056,1.8386558407143316,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.5,level_50,missing_points,last_value,0.0,0.0,0.0,0.3501693904399872,0.3903590142726898,0.1169145107269287,0.1538464493933133,0.1074188759957905,0.2713460076173557,0.728649366117571,0.1592623144388198,0.5417038798332214,0.7225215435028076,1.0,0.0310068652033805,11.293285797940328,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.7,level_70,missing_points,patchtst,126232.0,0.0,0.0,0.0440450608730316,0.1228837892413139,0.6557970045832917,0.6654105658526532,0.6435246781620663,0.3794651869347545,0.6205276633828596,0.0248798113316297,0.3052064180374145,0.2013777047395706,37.0,0.027780232951045,1.5854820566353376,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.7,level_70,missing_points,dlinear,2336.0,0.0,0.0,0.0576569624245166,0.1666039675474167,0.1478139893151819,0.239763491845224,0.1572139735799282,0.2328138458225667,0.7671802662037037,0.0287957824766635,0.3248540759086609,0.2427352368831634,17.0,0.0249485243111848,2.311036985809542,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.7,level_70,missing_points,race_dlinear,4672.0,0.0609466843307018,1.0,0.0593163855373859,0.1675243824720382,0.4179984971415251,0.4562379486742429,0.4131415509618819,0.3340495632805771,0.6659432870370371,0.0430985391139984,0.233634352684021,0.2175249010324478,18.0,0.025571309030056,2.3196460324994166,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_points,0.7,level_70,missing_points,last_value,0.0,0.0,0.0,0.4756588637828827,0.5109816789627075,0.1317944988841191,0.1467660098569467,0.1116936487960629,0.3444144998923342,0.6555825561208011,0.2144497483968734,0.662283718585968,0.955317199230194,1.0,0.0310068652033805,15.340437050405995,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.0,level_00,clean,dlinear,2336.0,0.0,0.0,0.0249485243111848,0.0896223336458206,0.1575794885866344,0.2149884428945369,0.1684429233137052,0.1696678509905254,0.8303292050226099,0.014254136942327,0.2624088227748871,0.1541801989078521,17.0,0.0249485243111848,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.0,level_00,clean,race_dlinear,4672.0,0.0213066767901182,1.0,0.025571309030056,0.088568776845932,0.3788334870478138,0.3940919516026042,0.381033650774043,0.3798323441537468,0.6201588238856589,0.0181021634489297,0.2298744320869445,0.1436001509428024,18.0,0.025571309030056,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.0,level_00,clean,patchtst,126232.0,0.0,0.0,0.027780232951045,0.0908003076910972,0.6964369968045503,0.7399529888061803,0.7000618992606178,0.2360787272555986,0.7639183287575366,0.0140253296121954,0.2895540297031402,0.160036563873291,37.0,0.027780232951045,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.0,level_00,clean,last_value,0.0,0.0,0.0,0.0310068652033805,0.0856440886855125,0.0753094936953857,0.0851479344419203,0.0764110722229816,0.0866268134959087,0.9133647751130493,0.0174223836511373,0.2397524267435073,0.1348187029361724,0.0,0.0310068652033805,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.1,level_10,missing_variables,patchtst,126232.0,0.0,0.0,0.0681200698018074,0.1627782881259918,0.6804575095884502,0.7635785455931909,0.7006300256762188,0.4054668994939707,0.5945019783591732,0.0346527099609375,0.3772121667861938,0.2664707005023956,37.0,0.027780232951045,2.4521057804608852,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.1,level_10,missing_variables,dlinear,2336.0,0.0,0.0,0.0769381299614906,0.171708881855011,0.1428044924978166,0.148233505024109,0.1443117238522973,0.2981013808139535,0.701892731212317,0.0335363782942295,0.3871275186538696,0.2823342084884643,17.0,0.0249485243111848,3.083874982016394,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.1,level_10,missing_variables,race_dlinear,4672.0,0.1043329164385795,1.0,0.0802274122834205,0.1881243586540222,0.4049290000693872,0.449231504171621,0.4074787502759136,0.4319438556470715,0.5680477329618863,0.0524426102638244,0.2757957875728607,0.2674523591995239,18.0,0.025571309030056,3.137399504621481,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.1,level_10,missing_variables,last_value,0.0,0.0,0.0,0.0945551097393035,0.1467707455158233,0.0712150067556649,0.076269987039268,0.0718489740393124,0.1228260759851421,0.8771655126238157,0.0450029633939266,0.3018593192100525,0.2528994083404541,0.0,0.0310068652033805,3.049489495926041,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.3,level_30,missing_variables,patchtst,126232.0,0.0,0.0,0.1019026711583137,0.1764164417982101,0.6963524938328192,0.8282364666229112,0.7285854015208315,0.1805791074504737,0.8194200514104221,0.0403691492974758,0.4127678871154785,0.2915261089801788,37.0,0.027780232951045,3.668171945782062,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.3,level_30,missing_variables,dlinear,2336.0,0.0,0.0,0.1597123593091964,0.2876408398151397,0.1502045051893219,0.2561309884185902,0.1730763498926535,0.2792649117140396,0.7207292003122309,0.0627673640847206,0.5322937369346619,0.4441086053848266,17.0,0.0249485243111848,6.401675598808661,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.3,level_30,missing_variables,race_dlinear,4672.0,0.1898109465837478,1.0,0.1638708859682083,0.2917140424251556,0.406328501412645,0.5764825080404987,0.4312862751248758,0.4412720883128768,0.5587211825742894,0.1187787875533104,0.2997594773769378,0.4131990373134613,18.0,0.025571309030056,6.408388627097572,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.3,level_30,missing_variables,last_value,0.0,0.0,0.0,0.2217308133840561,0.2680918872356415,0.1322245079791173,0.1457139922422357,0.1145278998592402,0.1971108554048234,0.802883256621447,0.1019247099757194,0.4210527837276459,0.486790120601654,0.0,0.0310068652033805,7.151023230812835,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.5,level_50,missing_variables,patchtst,126232.0,0.0,0.0,0.1511243730783462,0.2291077077388763,0.6777175003662705,0.699725492449943,0.6749128508090507,0.2538343326065891,0.7461627234065461,0.0613076984882354,0.4982554912567138,0.3793124258518219,37.0,0.027780232951045,5.439996609987441,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.5,level_50,missing_variables,dlinear,2336.0,0.0,0.0,0.2363793551921844,0.3581618070602417,0.1502995000919327,0.2189745035138911,0.1635118751437403,0.2526155220445736,0.7473815339685616,0.0937913060188293,0.5909819006919861,0.5540723204612732,17.0,0.0249485243111848,9.474682840708617,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.5,level_50,missing_variables,race_dlinear,4672.0,0.2367420196533203,1.0,0.2396439015865326,0.3521168231964111,0.4812479892279953,0.5294760048855094,0.4643624473828822,0.4748158746500861,0.5251773962370802,0.186634749174118,0.3026214241981506,0.5463379621505737,18.0,0.025571309030056,9.371593034398826,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,missing_variables,0.5,level_50,missing_variables,last_value,0.0,0.0,0.0,0.3498767912387848,0.3898276686668396,0.0819749839138239,0.1445499510737136,0.1039572758600115,0.2696574208656331,0.730338794008398,0.1578182578086853,0.5433107018470764,0.7215297818183899,0.0,0.0310068652033805,11.283849203841468,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,0.0,level_00,clean,dlinear,2336.0,0.0,0.0,0.0249485243111848,0.0896223336458206,0.1496689801570028,0.1650129925110377,0.1510296460764948,0.1696678509905254,0.8303292050226099,0.014254136942327,0.2624088227748871,0.1541801989078521,17.0,0.0249485243111848,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,0.0,level_00,clean,race_dlinear,4672.0,0.0213066767901182,1.0,0.025571309030056,0.088568776845932,0.3937830042559653,0.4164984391536563,0.3994995226094033,0.3798323441537468,0.6201588238856589,0.0181021634489297,0.2298744320869445,0.1436001509428024,18.0,0.025571309030056,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,0.0,level_00,clean,patchtst,126232.0,0.0,0.0,0.027780232951045,0.0908003076910972,0.6787319871364161,0.6922064450918697,0.6807661498896778,0.2360787272555986,0.7639183287575366,0.0140253296121954,0.2895540297031402,0.160036563873291,37.0,0.027780232951045,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,0.0,level_00,clean,last_value,0.0,0.0,0.0,0.0310068652033805,0.0856440886855125,0.0758745009079575,0.090909497521352,0.0897848971362691,0.0866268134959087,0.9133647751130493,0.0174223836511373,0.2397524267435073,0.1348187029361724,0.0,0.0310068652033805,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,6.0,level_06,delayed_tail,dlinear,2336.0,0.0,0.0,0.0308237858116626,0.0983209162950515,0.1433995203115046,0.1497735531302168,0.1445194524421822,0.1927895032568906,0.8072071321866925,0.0179484635591506,0.2621802985668182,0.1624856740236282,17.0,0.0249485243111848,1.2354953514362303,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,6.0,level_06,delayed_tail,race_dlinear,4672.0,0.0322523564100265,1.0,0.0317490138113498,0.0983361899852752,0.3739085077540949,0.3920060509699397,0.3764460001548286,0.3874454941860465,0.6125460944229113,0.0236119944602251,0.2219716161489486,0.1523382365703582,18.0,0.025571309030056,1.2415873498706167,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,6.0,level_06,delayed_tail,patchtst,126232.0,0.0,0.0,0.0331200137734413,0.1043696328997612,0.6686775013804436,0.6966859451495111,0.6735220784321427,0.3674158692667958,0.6325765604812662,0.0156906899064779,0.3064901232719421,0.173126220703125,37.0,0.027780232951045,1.1922151204349578,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,6.0,level_06,delayed_tail,last_value,0.0,0.0,0.0,0.6700413823127747,0.6953510642051697,0.0693900074111297,0.0781855080276727,0.0705284233845304,0.4550848541128338,0.5449151458871663,0.3002727031707763,0.845552921295166,1.3108545541763306,0.0,0.0310068652033805,21.609452549228482,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,12.0,level_12,delayed_tail,dlinear,2336.0,0.0,0.0,0.0358341038227081,0.1062208414077758,0.1427644892828539,0.1549160486320033,0.1442034255887847,0.2852622335271317,0.7147318784991387,0.0210605971515178,0.2669216394424438,0.1725520491600036,17.0,0.0249485243111848,1.4363215786130938,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,12.0,level_12,delayed_tail,race_dlinear,4672.0,0.0333832167088985,1.0,0.0370326079428195,0.1096947565674781,0.3692485042847693,0.3835685143712907,0.3711057484906632,0.4459046619293712,0.5540852444013781,0.0290978010743856,0.2117808163166046,0.1615691781044006,18.0,0.025571309030056,1.448209315342133,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,12.0,level_12,delayed_tail,patchtst,126232.0,0.0,0.0,0.0387903004884719,0.1139417961239814,0.6627920083701611,0.6773530520149507,0.6643011256528553,0.3097112032999569,0.6902774413221361,0.018466955050826,0.315183162689209,0.1835052371025085,37.0,0.027780232951045,1.3963274014594877,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,12.0,level_12,delayed_tail,last_value,0.0,0.0,0.0,0.6700413823127747,0.6953510642051697,0.0719895033398643,0.0790050282375886,0.0713127250492107,0.4550848541128338,0.5449151458871663,0.3002727031707763,0.845552921295166,1.3108545541763306,0.0,0.0310068652033805,21.609452549228482,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,24.0,level_24,delayed_tail,dlinear,2336.0,0.0,0.0,0.0454002059996128,0.1190754622220993,0.1334094995399937,0.1464305561967194,0.1363842013233807,0.1514239643895348,0.8485739327627045,0.0267654918134212,0.2745998203754425,0.189332440495491,17.0,0.0249485243111848,1.8197551660103282,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,24.0,level_24,delayed_tail,race_dlinear,4672.0,0.0509784221649169,1.0,0.0482135452330112,0.1249560117721557,0.3685835108626634,0.4382834507850929,0.3817697761405725,0.4808119347545219,0.5191779715762274,0.0426063686609268,0.1986502408981323,0.1822658032178878,18.0,0.025571309030056,1.8854547170949274,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,24.0,level_24,delayed_tail,patchtst,126232.0,0.0,0.0,0.0566907785832881,0.1406705677509308,0.6551219994435087,0.6732764974003658,0.657886952831177,0.2454919149709302,0.7544799068690784,0.0200620237737894,0.3747385740280151,0.2164971381425857,37.0,0.027780232951045,2.0406876602939206,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,delayed_tail,24.0,level_24,delayed_tail,last_value,0.0,0.0,0.0,0.6700413823127747,0.6953510642051697,0.0724299898138269,0.079621432814747,0.0734412249585148,0.4550848541128338,0.5449151458871663,0.3002727031707763,0.845552921295166,1.3108545541763306,0.0,0.0310068652033805,21.609452549228482,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.0,level_00,clean,dlinear,2336.0,0.0,0.0,0.0249485243111848,0.0896223336458206,0.1462944928789511,0.1509560694103129,0.1473394462664146,0.1696678509905254,0.8303292050226099,0.014254136942327,0.2624088227748871,0.1541801989078521,17.0,0.0249485243111848,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.0,level_00,clean,race_dlinear,4672.0,0.0213066767901182,1.0,0.025571309030056,0.088568776845932,0.3715184866450727,0.4090730129973959,0.3817658995103556,0.3798323441537468,0.6201588238856589,0.0181021634489297,0.2298744320869445,0.1436001509428024,18.0,0.025571309030056,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.0,level_00,clean,patchtst,126232.0,0.0,0.0,0.027780232951045,0.0908003076910972,0.6676275079371408,0.6895489947055466,0.6691491515084635,0.2360787272555986,0.7639183287575366,0.0140253296121954,0.2895540297031402,0.160036563873291,37.0,0.027780232951045,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.0,level_00,clean,last_value,0.0,0.0,0.0,0.0310068652033805,0.0856440886855125,0.0719249946996569,0.0757354748202487,0.0727957507479004,0.0866268134959087,0.9133647751130493,0.0174223836511373,0.2397524267435073,0.1348187029361724,0.0,0.0310068652033805,1.0,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.1,level_10,noisy,dlinear,2336.0,0.0,0.0,0.0259620994329452,0.0937689095735549,0.1434500009054318,0.154315550753381,0.1450490992283448,0.1744619233150301,0.8255342915590008,0.0144139481708407,0.2661590576171875,0.1572585254907608,17.0,0.0249485243111848,1.0406266562750566,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.1,level_10,noisy,race_dlinear,4672.0,0.0348371379077434,1.0,0.0265736393630504,0.0938184037804603,0.3654134925454855,0.3879109950503334,0.3682203256175853,0.2481049135981912,0.7518921424149441,0.0197901837527751,0.2194011509418487,0.1458718478679657,18.0,0.025571309030056,1.0391974588323296,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.1,level_10,noisy,patchtst,126232.0,0.0,0.0,0.0301140490919351,0.0983393490314483,0.6589175027329475,0.6845904616056941,0.6623726992984302,0.2619483809754522,0.7380427870639535,0.0161305516958236,0.2810687124729156,0.1674904525279998,37.0,0.027780232951045,1.0840099557481322,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.1,level_10,noisy,last_value,0.0,0.0,0.0,0.0410246551036834,0.1318251341581344,0.071674512582831,0.0772404848248697,0.0728232000255957,0.2858754239341085,0.7141178469530577,0.0271869879215955,0.2762243151664734,0.1964772492647171,1.0,0.0310068652033805,1.3230829635499792,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.2,level_20,noisy,race_dlinear,4672.0,0.0251998659223318,1.0,0.0288751516491174,0.1039584204554557,0.3693434991873801,0.389973449637182,0.3721899469383061,0.2846444168550818,0.715347592323428,0.0214230436831712,0.2318353652954101,0.1582634001970291,18.0,0.025571309030056,1.129201153338616,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.2,level_20,noisy,dlinear,2336.0,0.0,0.0,0.0291822459548711,0.1057996079325676,0.1431444979971274,0.1548004962387494,0.1445461522962432,0.2331435723514212,0.7668526425226099,0.0185054820030927,0.2593984007835388,0.1664815247058868,17.0,0.0249485243111848,1.1696982791799138,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.2,level_20,noisy,patchtst,126232.0,0.0,0.0,0.0327612422406673,0.1026006415486335,0.6564825016539544,0.6758304618415423,0.659458403242752,0.1729032925549095,0.8270946045973299,0.0194637812674045,0.2590766549110412,0.1587656438350677,37.0,0.027780232951045,1.179300486730977,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.2,level_20,noisy,last_value,0.0,0.0,0.0,0.0710821524262428,0.1963982284069061,0.0727250153431668,0.0917610159376636,0.0757166504627093,0.3351346327250215,0.6648498062015504,0.0497405715286731,0.3282085657119751,0.2896930277347564,1.0,0.0310068652033805,2.2924649738049987,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.4,level_40,noisy,dlinear,2336.0,0.0,0.0,0.0344262272119522,0.122373454272747,0.147204496897757,0.1532104550278745,0.1481689228967297,0.2453400893626184,0.7546561255114126,0.0220630448311567,0.2721574008464813,0.1861715763807296,17.0,0.0249485243111848,1.3798903206679205,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.4,level_40,noisy,race_dlinear,4672.0,0.0298495385795831,1.0,0.0349321030080318,0.1234341412782669,0.3767285088542849,0.4697299431427382,0.395245600520866,0.30739596791559,0.6925952001238157,0.0262887310236692,0.2412218451499939,0.1787572056055069,18.0,0.025571309030056,1.366066280258602,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.4,level_40,noisy,patchtst,126232.0,0.0,0.0,0.0364783219993114,0.112427219748497,0.6815519882366061,0.711128996044863,0.6866379997518379,0.1458047346037898,0.8541935831180018,0.0224460419267416,0.2726131379604339,0.1717357784509658,37.0,0.027780232951045,1.3131035316944382,severity,,,,,,,,,,,,,,,,,,,,
salesforce_borg,salesforce_borg_256x2048,noise,0.4,level_40,noisy,last_value,0.0,0.0,0.0,0.1913163363933563,0.3429105281829834,0.0758149981265887,0.1054094711435027,0.0799722016381565,0.3962660994024548,0.6037158161068045,0.1181613132357597,0.457203060388565,0.5337365865707397,1.0,0.0310068652033805,6.170128297023014,severity,,,,,,,,,,,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,last_observed,0.0,,,,,,0.0,,,,,,,0.0,,,capacity,reactive_baseline,113.29701232910156,7.455729007720947,0.2624416758155583,0.0551318228244781,0.2084016948938369,0.7700360727728983,0.1606373836783772,0.2844444215297699,0.4840608090162277,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,reactive_hpa,0.0,,,,,,0.0,,,,,,,0.0,,,capacity,reactive_baseline,62.42021560668945,5.128026962280273,0.1856342795901296,0.0304966587573289,0.1806077659130096,0.0100866530740276,0.0949360884567126,0.1882351636886596,0.3330910596996546,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,last_value,0.0,,,,,,0.0795180545537732,,,,,,,0.0,,,capacity,forecast_capacity,113.29701232910156,7.455729007720947,0.2624416758155583,0.0551318228244781,0.2084016948938369,0.7700360727728983,0.1606373836783772,0.2844444215297699,0.4840608090162277,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,dlinear,2334.0,,,,,,0.1569145111716352,,,,,,,17.0,,,capacity,forecast_capacity,74.48090362548828,6.355042934417725,0.175007270101422,0.0346119739115238,0.2092792987823486,0.7037523525721455,0.0897449092952739,0.1771165296435356,0.3823391683399677,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,race_dlinear,4668.0,,,,,,0.3747650873265229,,,,,,,17.0,,,capacity,forecast_capacity,74.56735229492188,6.362627983093262,0.1831563186166875,0.0361502505838871,0.2032163143157959,0.7113001882057717,0.0965645094887076,0.189002210646868,0.3839675672352314,,,,,,,,,,
alibaba2018,alibaba2018,,,,clean,patchtst,124184.0,,,,,,0.7130195663194172,,,,,,,37.0,,,capacity,forecast_capacity,79.6258316040039,6.715836048126221,0.1841059245608532,0.0330833569169044,0.2243822515010833,0.6566617001254705,0.1001721952112087,0.2013945780694485,0.3897990360856056,,,,,,,,,,
alibaba2018,alibaba2018,,,,missing_30,last_observed,0.0,,,,,,0.0,,,,,,,0.0,,,capacity,reactive_baseline,172.42098999023438,9.449432373046877,0.3002045430782099,0.0787841901183128,0.2300282269716262,0.7559304422835633,0.2004808069322459,0.3253333568572998,0.6239491775631905,,,,,,,,,,
alibaba2018,alibaba2018,,,,missing_30,reactive_hpa,0.0,,,,,,0.0,,,,,,,0.0,,,capacity,reactive_baseline,65.50366973876953,5.240171909332275,0.1882180246235884,0.0317924357950687,0.1818191409111023,0.0095181148055207,0.0974651035131744,0.1929824501276016,0.340781319886446,,,,,,,,,,
alibaba2018,alibaba2018,,,,missing_30,last_value,0.0,,,,,,0.0768510188208893,,,,,,,37.0,,,capacity,forecast_capacity,170.93023681640625,9.414061546325684,0.2994669136867419,0.0778342112898826,0.230323240160942,0.7574400094102886,0.1992212005959849,0.3204545676708221,0.6194942966103554,,,,,,,,,,
alibaba2018,alibaba2018,,,,missing_30,dlinear,2334.0,,,,,,0.2256189865875057,,,,,,,37.0,,,capacity,forecast_capacity,79.49884796142578,6.761407852172852,0.1838723010769552,0.0360310934484005,0.2176153808832168,0.7164660445420327,0.0987434977519866,0.1961236074566841,0.3977708481252193,,,,,,,,,,
