source,dataset,stress,latency_budget_ms,objective,policy,selected_model,mse,mae,capacity_under_rate,capacity_over_rate,capacity_cost,latency_p95_ms,params,budget_feasible,route_model_count,mse_vs_dlinear,capacity_cost_vs_dlinear,latency_vs_dlinear,capacity_cost_vs_patchtst,latency_vs_patchtst,latency_constrained_regret,latency_constrained_regret_ratio,mse_oracle_gap,capacity_oracle_gap,policy_order,capacity_regret,mse_regret
alibaba2018,alibaba2018,clean,1.0,mse,oracle,oracle,0.2758211493492126,0.3850337564945221,0.2076557435434964,0.7656429710372229,0.4240504801273346,0.6238755129743367,124184.0,True,3,-0.3258019040969875,-0.3260238429086147,3.3941872798071127,-0.0637034635957177,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,clean,nan,mse,fixed_dlinear,dlinear,0.4091099500656128,0.5098111033439636,0.2214893578785027,0.7337419293705563,0.6291772723197937,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3892131443417346,-0.7724266317470437,0.1332888007164001,0.4832435838618212,0.4832435838618212,0.483732012591669,0,0.483732012591669,0.4832435838618212
alibaba2018,alibaba2018,clean,nan,mse,fixed_patchtst,patchtst,0.3127894699573517,0.4097534120082855,0.2301268918601003,0.743171822720619,0.4529018998146057,0.6238755129743367,124184.0,True,1,-0.2354391040667998,-0.2801680547920237,3.3941872798071127,0.0,0.0,0.036968320608139,0.1340300433645646,0.1340300433645646,0.0680377007912066,1,0.0680377007912066,0.1340300433645646
alibaba2018,alibaba2018,clean,nan,mse,stressroute_v1,patchtst,0.3127894699573517,0.4097534120082855,0.2301268918601003,0.743171822720619,0.4529018998146057,0.6238755129743367,124184.0,True,1,-0.2354391040667998,-0.2801680547920237,3.3941872798071127,0.0,0.0,0.036968320608139,0.1340300433645646,0.1340300433645646,0.0680377007912066,2,0.0680377007912066,0.1340300433645646
alibaba2018,alibaba2018,clean,nan,mse,stressroute_v2,patchtst,0.3129271268844604,0.4133892655372619,0.2174581274832706,0.7558405870974487,0.4536021053791046,0.6238755129743367,124184.0,True,3,-0.2351026250173739,-0.2790551640451644,3.3941872798071127,0.0015460424537532,0.0,0.0371059775352478,0.1345291237557296,0.1345291237557296,0.0696889324188389,3,0.0696889324188389,0.1345291237557296
alibaba2018,alibaba2018,clean,nan,mse,oracle,oracle,0.2758211493492126,0.3850337564945221,0.2076557435434964,0.7656429710372229,0.4240504801273346,0.6238755129743367,124184.0,True,3,-0.3258019040969875,-0.3260238429086147,3.3941872798071127,-0.0637034635957177,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,capacity,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,capacity,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,False,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,-0.5836933255195618,-0.4595635643899643,0.0092912615131795,-0.4595635643899643,1,-0.4595635643899643,0.0092912615131795
alibaba2018,alibaba2018,delayed_12,0.2,capacity,stressroute_v1,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,capacity,stressroute_v2,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,capacity,oracle,oracle,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.5,capacity,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0172361135482788,0.0137573319565883,0.0214447400620322,0.0137573319565883,0,0.0137573319565883,0.0214447400620322
alibaba2018,alibaba2018,delayed_12,0.5,capacity,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,False,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,-0.566457211971283,-0.4521286009438416,0.0309352502632103,-0.4521286009438416,1,-0.4521286009438416,0.0309352502632103
alibaba2018,alibaba2018,delayed_12,0.5,capacity,stressroute_v1,race_dlinear,0.4324117004871368,0.5243521928787231,0.2606609093998327,0.7393390906001673,1.262848973274231,0.3564464495866559,4668.0,True,1,0.0104937419965507,-0.0057118180552806,1.5105849198003714,0.839787468848919,-0.4286577335159515,0.0099815130233764,0.0079669345242456,0.0321635176279771,0.0079669345242456,2,0.0079669345242456,0.0321635176279771
alibaba2018,alibaba2018,delayed_12,0.5,capacity,stressroute_v2,race_dlinear,0.4277988374233246,0.5224912166595459,0.2526209124058971,0.7473790875941029,1.2693828344345093,0.3564464495866559,4668.0,True,2,-0.0002859599713148,-0.0005674650315864,1.5105849198003714,0.8493063552243116,-0.4286577335159515,0.0165153741836547,0.0131820601201886,0.0211526477534644,0.0131820601201886,3,0.0131820601201886,0.0211526477534644
alibaba2018,alibaba2018,delayed_12,0.5,capacity,oracle,oracle,0.4189372062683105,0.5163974761962891,0.2494588267199916,0.7505411732800084,1.2528674602508545,0.3564464495866559,4668.0,True,2,-0.0209945180790983,-0.0135706362093936,1.5105849198003714,0.825245854634396,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,1.0,capacity,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.6318443417549133,0.9899493967854394,0.1682089936448676,0.9899493967854394,0,0.9899493967854394,0.1682089936448676
alibaba2018,alibaba2018,delayed_12,1.0,capacity,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0481510162353515,0.0754411590430634,0.1790631289068703,0.0754411590430634,1,0.0754411590430634,0.1790631289068703
alibaba2018,alibaba2018,delayed_12,1.0,capacity,stressroute_v1,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0481510162353515,0.0754411590430634,0.1790631289068703,0.0754411590430634,2,0.0754411590430634,0.1790631289068703
alibaba2018,alibaba2018,delayed_12,1.0,capacity,stressroute_v2,dlinear,0.3912587463855743,0.4865481555461883,0.2503553364178168,0.7486681010821832,0.6600561141967773,0.6238755129743367,124184.0,True,3,-0.085675724596172,-0.4803131588533226,3.3941872798071127,-0.0383941442436918,0.0,0.0217968821525573,0.0341505160571609,0.0681218416345785,0.0341505160571609,3,0.0341505160571609,0.0681218416345785
alibaba2018,alibaba2018,delayed_12,1.0,capacity,oracle,oracle,0.3663053512573242,0.4663946330547333,0.2518465240746549,0.7471769134253451,0.63825923204422,0.6238755129743367,124184.0,True,3,-0.1439887850204333,-0.497474658594134,3.3941872798071127,-0.0701490345693963,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,nan,capacity,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.6318443417549133,0.9899493967854394,0.1682089936448676,0.9899493967854394,0,0.9899493967854394,0.1682089936448676
alibaba2018,alibaba2018,delayed_12,nan,capacity,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0481510162353515,0.0754411590430634,0.1790631289068703,0.0754411590430634,1,0.0754411590430634,0.1790631289068703
alibaba2018,alibaba2018,delayed_12,nan,capacity,stressroute_v1,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0481510162353515,0.0754411590430634,0.1790631289068703,0.0754411590430634,2,0.0754411590430634,0.1790631289068703
alibaba2018,alibaba2018,delayed_12,nan,capacity,stressroute_v2,dlinear,0.3912901282310486,0.4865417778491974,0.2504995131482643,0.7485239243517356,0.6600814461708069,0.6238755129743367,124184.0,True,3,-0.0856023890263244,-0.4802932140436614,3.3941872798071127,-0.0383572392381313,0.0,0.0218222141265869,0.0341902052191154,0.0682075129068287,0.0341902052191154,3,0.0341902052191154,0.0682075129068287
alibaba2018,alibaba2018,delayed_12,nan,capacity,oracle,oracle,0.3663053512573242,0.4663946330547333,0.2518465240746549,0.7471769134253451,0.63825923204422,0.6238755129743367,124184.0,True,3,-0.1439887850204333,-0.497474658594134,3.3941872798071127,-0.0701490345693963,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,mse,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,mse,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,False,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0039759278297424,0.0092912615131795,0.0092912615131795,-0.4595635643899643,1,-0.4595635643899643,0.0092912615131795
alibaba2018,alibaba2018,delayed_12,0.2,mse,stressroute_v1,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,mse,stressroute_v2,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.2,mse,oracle,oracle,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,0.5,mse,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0093612372875213,0.0223653430635189,0.0223653430635189,0.0134894419948952,0,0.0134894419948952,0.0223653430635189
alibaba2018,alibaba2018,delayed_12,0.5,mse,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,False,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0133371651172637,0.0318644068279335,0.0318644068279335,-0.4522733784398747,1,-0.4522733784398747,0.0318644068279335
alibaba2018,alibaba2018,delayed_12,0.5,mse,stressroute_v1,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.0093612372875213,0.0223653430635189,0.0223653430635189,0.0134894419948952,2,0.0134894419948952,0.0223653430635189
alibaba2018,alibaba2018,delayed_12,0.5,mse,stressroute_v2,dlinear,0.4254581332206726,0.5228725075721741,0.2460075707078628,0.7539924292921372,1.259080171585083,0.3564464495866559,4668.0,True,2,-0.0057559020334289,-0.0086791364432406,1.5105849198003714,0.8342968723745887,-0.4286577335159515,0.0068981647491455,0.0164807083064723,0.0164807083064723,0.0046932288440377,3,0.0046932288440377,0.0164807083064723
alibaba2018,alibaba2018,delayed_12,0.5,mse,oracle,oracle,0.4185599684715271,0.5161150097846985,0.2488298404171894,0.7511701595828105,1.2531986236572266,0.3564464495866559,4668.0,True,2,-0.0218760770944182,-0.0133098988859157,1.5105849198003714,0.8257283116012057,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,1.0,mse,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.062700867652893,0.1716795619269931,0.1716795619269931,0.9872063716532902,0,0.9872063716532902,0.1716795619269931
alibaba2018,alibaba2018,delayed_12,1.0,mse,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0666767954826355,0.1825659431465044,0.1825659431465044,0.073958728317856,1,0.073958728317856,0.1825659431465044
alibaba2018,alibaba2018,delayed_12,1.0,mse,stressroute_v1,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0666767954826355,0.1825659431465044,0.1825659431465044,0.073958728317856,2,0.073958728317856,0.1825659431465044
alibaba2018,alibaba2018,delayed_12,1.0,mse,stressroute_v2,dlinear,0.4178266823291778,0.5048390030860901,0.2658516801286072,0.7331717573713927,0.6779950857162476,0.6238755129743367,124184.0,True,2,-0.0235896779454173,-0.4661891363015152,3.3941872798071127,-0.0122596691765833,0.0,0.0526063442230224,0.1440400184059077,0.1440400184059077,0.0607923495993749,3,0.0607923495993749,0.1440400184059077
alibaba2018,alibaba2018,delayed_12,1.0,mse,oracle,oracle,0.3652203381061554,0.465667188167572,0.2500334914784609,0.7489899460215391,0.639140248298645,0.6238755129743367,124184.0,True,3,-0.1465243292668191,-0.4967810015785965,3.3941872798071127,-0.0688655218936557,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,delayed_12,nan,mse,fixed_dlinear,dlinear,0.4279212057590484,0.5249980092048645,0.2454884527917189,0.7545115472082811,1.2701035737991333,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.8503563677589883,-0.7724266317470437,0.062700867652893,0.1716795619269931,0.1716795619269931,0.9872063716532902,0,0.9872063716532902,0.1716795619269931
alibaba2018,alibaba2018,delayed_12,nan,mse,fixed_patchtst,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0666767954826355,0.1825659431465044,0.1825659431465044,0.073958728317856,1,0.073958728317856,0.1825659431465044
alibaba2018,alibaba2018,delayed_12,nan,mse,stressroute_v1,patchtst,0.4318971335887909,0.507252037525177,0.2900116975115014,0.7090113315558344,0.6864102482795715,0.6238755129743367,124184.0,True,1,0.0092912615131795,-0.4595635643899643,3.3941872798071127,0.0,0.0,0.0666767954826355,0.1825659431465044,0.1825659431465044,0.073958728317856,2,0.073958728317856,0.1825659431465044
alibaba2018,alibaba2018,delayed_12,nan,mse,stressroute_v2,dlinear,0.4178536832332611,0.5048630237579346,0.265861482512547,0.733161954987453,0.678013801574707,0.6238755129743367,124184.0,True,2,-0.0235265801046936,-0.4661744006068478,3.3941872798071127,-0.0122324028901221,0.0,0.0526333451271057,0.1441139488562853,0.1441139488562853,0.0608216324657087,3,0.0608216324657087,0.1441139488562853
alibaba2018,alibaba2018,delayed_12,nan,mse,oracle,oracle,0.3652203381061554,0.465667188167572,0.2500334914784609,0.7489899460215391,0.639140248298645,0.6238755129743367,124184.0,True,3,-0.1465243292668191,-0.4967810015785965,3.3941872798071127,-0.0688655218936557,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,capacity,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,capacity,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,False,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,-0.1609566807746887,-0.2578723299415157,-0.4587271250186107,-0.2578723299415157,1,-0.2578723299415157,-0.4587271250186107
alibaba2018,alibaba2018,level_shift,0.2,capacity,stressroute_v1,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,capacity,stressroute_v2,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,capacity,oracle,oracle,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.5,capacity,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.1690429449081421,0.3714176304821054,1.294560304181747,0.3714176304821054,0,0.3714176304821054,1.294560304181747
alibaba2018,alibaba2018,level_shift,0.5,capacity,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,False,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0080862641334533,0.0177669707868123,0.2419832526626253,0.0177669707868123,1,0.0177669707868123,0.2419832526626253
alibaba2018,alibaba2018,level_shift,0.5,capacity,stressroute_v1,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.1690429449081421,0.3714176304821054,1.294560304181747,0.3714176304821054,2,0.3714176304821054,1.294560304181747
alibaba2018,alibaba2018,level_shift,0.5,capacity,stressroute_v2,race_dlinear,0.3693328201770782,0.4737226665019989,0.2236805991217064,0.7315506881273526,0.5643817782402039,0.3564464495866559,4668.0,True,2,-0.4986133812572419,-0.0957912189114683,1.5105849198003714,0.2184005765709751,-0.4286577335159515,0.1092527508735656,0.2400478640215469,0.1504618324150404,0.2400478640215469,3,0.2400478640215469,0.1504618324150404
alibaba2018,alibaba2018,level_shift,0.5,capacity,oracle,oracle,0.3210300505161285,0.4425916671752929,0.1550622778126307,0.8001690094364283,0.4551290273666382,0.3564464495866559,4668.0,True,2,-0.5641866556404995,-0.2708275161604405,1.5105849198003714,-0.0174568160460906,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,1.0,capacity,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.2388575971126556,0.6199031557339486,1.5198547072077422,0.6199031557339486,0,0.6199031557339486,1.5198547072077422
alibaba2018,alibaba2018,level_shift,1.0,capacity,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0779009163379669,0.2021749546852213,0.3639290019057216,0.2021749546852213,1,0.2021749546852213,0.3639290019057216
alibaba2018,alibaba2018,level_shift,1.0,capacity,stressroute_v1,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0779009163379669,0.2021749546852213,0.3639290019057216,0.2021749546852213,2,0.2021749546852213,0.3639290019057216
alibaba2018,alibaba2018,level_shift,1.0,capacity,stressroute_v2,race_dlinear,0.3643662333488464,0.464570552110672,0.2189922005698452,0.7362390866792137,0.5043977499008179,0.6238755129743367,124184.0,True,3,-0.5053557557240049,-0.1918929841361636,3.3941872798071127,0.0889056539289963,0.0,0.1190833747386932,0.3090551051685725,0.2464316273320825,0.3090551051685725,3,0.3090551051685725,0.2464316273320825
alibaba2018,alibaba2018,level_shift,1.0,capacity,oracle,oracle,0.2923274934291839,0.416487455368042,0.1388037987505228,0.8181134985361773,0.3853143751621246,0.6238755129743367,124184.0,True,3,-0.6031517225419307,-0.3826791456882382,3.3941872798071127,-0.1681743193012692,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,nan,capacity,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.2388575971126556,0.6199031557339486,1.5198547072077422,0.6199031557339486,0,0.6199031557339486,1.5198547072077422
alibaba2018,alibaba2018,level_shift,nan,capacity,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0779009163379669,0.2021749546852213,0.3639290019057216,0.2021749546852213,1,0.2021749546852213,0.3639290019057216
alibaba2018,alibaba2018,level_shift,nan,capacity,stressroute_v1,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0779009163379669,0.2021749546852213,0.3639290019057216,0.2021749546852213,2,0.2021749546852213,0.3639290019057216
alibaba2018,alibaba2018,level_shift,nan,capacity,stressroute_v2,race_dlinear,0.3642205595970154,0.4644749760627746,0.2189913837045169,0.736239903544542,0.5043650269508362,0.6238755129743367,124184.0,True,3,-0.5055535146717072,-0.1919454103126586,3.3941872798071127,0.0888350108596026,0.0,0.1190506517887115,0.3089701798398253,0.2459333035168224,0.3089701798398253,3,0.3089701798398253,0.2459333035168224
alibaba2018,alibaba2018,level_shift,nan,capacity,oracle,oracle,0.2923274934291839,0.416487455368042,0.1388037987505228,0.8181134985361773,0.3853143751621246,0.6238755129743367,124184.0,True,3,-0.6031517225419307,-0.3826791456882382,3.3941872798071127,-0.1681743193012692,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,mse,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,mse,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,False,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,-0.3379088640213012,-0.4587271250186107,-0.4587271250186107,-0.2578723299415157,1,-0.2578723299415157,-0.4587271250186107
alibaba2018,alibaba2018,level_shift,0.2,mse,stressroute_v1,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,mse,stressroute_v2,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.2,mse,oracle,oracle,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,0.5,mse,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.4176545739173889,1.3093923663699905,1.3093923663699905,0.3652964312732703,0,0.3652964312732703,1.3093923663699905
alibaba2018,alibaba2018,level_shift,0.5,mse,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,False,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.0797457098960876,0.2500114456051586,0.2500114456051586,0.0132242594799956,1,0.0132242594799956,0.2500114456051586
alibaba2018,alibaba2018,level_shift,0.5,mse,stressroute_v1,race_dlinear,0.3886937797069549,0.4955795407295227,0.2266200890056461,0.7286111982434128,0.6239700317382812,0.3564464495866559,4668.0,True,1,-0.4723299709996698,-0.0003235334899179,1.5105849198003714,0.347041091233401,-0.4286577335159515,0.0697255432605743,0.2185971369355938,0.2185971369355938,0.364854712154088,2,0.364854712154088,0.2185971369355938
alibaba2018,alibaba2018,level_shift,0.5,mse,stressroute_v2,race_dlinear,0.3887156844139099,0.4955936670303345,0.2266180468423254,0.7286132404067336,0.6239839792251587,0.3564464495866559,4668.0,True,2,-0.4723002343330247,-0.0003011879064938,1.5105849198003714,0.3470712013941261,-0.4286577335159515,0.0697474479675293,0.2186658105665453,0.2186658105665453,0.3648852204993916,3,0.3648852204993916,0.2186658105665453
